agency_id,account_sender_name,country_sender,account_receiver_name,country_receiver,amount,payment_type,datetime_timestamp
9902,Activision Blizard,ITA,Renault,ITA,1584638,cheque,8781000
6866,Valeo,FR,Nissan,US,5926963,transfer,8782000
6377,Nissan,UK,Nissan,SPA,5239560,card,8783000
661,McKesson,SWI,CapGemini,CHI,5649929,transfer,8784000
4312,Carrefour,US,Valeo,GER,7733326,cheque,8785000
8873,Nissan,GER,Carrefour,CHI,4014648,transfer,8786000
4675,Chevron,UK,Chevron,SWI,2746527,card,8787000
5364,Nissan,GER,McKesson,CHI,7307128,card,8788000
7087,Monoprix,SWI,Chevron,ITA,2618444,transfer,8789000
4084,Activision Blizard,UK,Valeo,SP,7937471,cheque,8790000
4862,Renault,CHI,Monoprix,SP,5496292,transfer,8791000
237,Chevron,ITA,Tesla,SP,1648254,cheque,8792000
9027,Nissan,SWI,Exxon Mobil,UK,2842484,card,8793000
932,Nissan,ITA,Nissan,US,2767604,transfer,8794000
3758,Chevron,SWI,Monoprix,SWI,412020,card,8795000
9950,Tesla,SPA,Nissan,ITA,2239244,card,8796000
2114,Chevron,CHI,Exxon Mobil,CHI,9071344,cheque,8797000
5298,Renault,SP,Renault,SP,9210461,card,8798000
9419,Chevron,SP,Exxon Mobil,GER,7020711,cheque,8799000
4623,Chevron,SP,ConocoPhillips,US,8519780,transfer,8800000
827,Nissan,GER,CapGemini,GER,1618036,card,8801000
5092,Chevron,JAP,McKesson,ITA,5867919,card,8802000
1002,ConocoPhillips,US,Nissan,JAP,1907613,card,8803000
463,McKesson,SPA,Valeo,SWI,9663838,card,8804000
8166,Chevron,JAP,Chevron,JAP,1129316,cheque,8805000
2865,Nissan,US,McKesson,UK,8602327,cheque,8806000
3957,Activision Blizard,SWI,Valeo,SPA,866459,cheque,8807000
3977,Chevron,SP,Monoprix,FR,5273486,cheque,8808000
5104,ConocoPhillips,JAP,Monoprix,US,6615881,card,8809000
9866,Chevron,JAP,ConocoPhillips,UK,900119,cheque,8810000
8621,Monoprix,UK,Tesla,JAP,8680734,transfer,8811000
4988,Activision Blizard,JAP,Tesla,CHI,9239557,cheque,8812000
6336,Chevron,US,Valeo,SWI,6835187,transfer,8813000
7126,CapGemini,CHI,Activision Blizard,US,4812753,cheque,8814000
3738,Valeo,JAP,Chevron,JAP,6953687,transfer,8815000
9485,Nissan,SPA,Renault,CHI,9913807,transfer,8816000
3534,Exxon Mobil,UK,Activision Blizard,GER,3986799,transfer,8817000
7086,Monoprix,UK,Monoprix,CHI,7429578,cheque,8818000
6562,ConocoPhillips,ITA,Exxon Mobil,GER,631385,cheque,8819000
9412,Activision Blizard,JAP,CapGemini,JAP,2357073,cheque,8820000
182,Tesla,JAP,Carrefour,FR,2562845,transfer,8821000
7621,Monoprix,GER,Monoprix,FR,3233985,cheque,8822000
4266,CapGemini,GER,Renault,UK,1681646,transfer,8823000
6295,Valeo,CHI,CapGemini,SP,7409196,transfer,8824000
322,Exxon Mobil,FR,General Motos,SWI,595112,transfer,8825000
5889,Tesla,UK,Nissan,SP,823622,transfer,8826000
8035,Monoprix,ITA,Renault,SPA,1311528,transfer,8827000
9485,ConocoPhillips,SWI,CapGemini,SP,2991209,transfer,8828000
182,Carrefour,SWI,Monoprix,FR,2228537,transfer,8829000
7543,McKesson,SP,Nissan,FR,2968669,card,8830000
1103,Activision Blizard,SP,CapGemini,ITA,2043111,transfer,8831000
6985,General Motos,SPA,Chevron,FR,8756422,transfer,8832000
5588,ConocoPhillips,SWI,Nissan,UK,7949049,cheque,8833000
8976,Exxon Mobil,SWI,CapGemini,JAP,9938330,cheque,8834000
573,McKesson,CHI,Exxon Mobil,CHI,7867732,cheque,8835000
4324,ConocoPhillips,SWI,Carrefour,GER,2173709,card,8836000
8521,CapGemini,CHI,Valeo,SWI,1323843,card,8837000
9173,CapGemini,SPA,Chevron,FR,4175893,cheque,8838000
7115,Carrefour,FR,Activision Blizard,ITA,2477893,card,8839000
6390,Valeo,US,Chevron,SPA,2805694,transfer,8840000
468,Chevron,SWI,Valeo,UK,2129165,card,8841000
6971,Renault,SPA,Valeo,SP,4389927,card,8842000
9720,Carrefour,SWI,Monoprix,FR,186361,transfer,8843000
4183,General Motos,SPA,McKesson,JAP,2011624,card,8844000
4363,CapGemini,UK,General Motos,GER,330671,card,8845000
3492,Chevron,JAP,Activision Blizard,CHI,5264699,cheque,8846000
1127,Tesla,FR,ConocoPhillips,ITA,7833274,card,8847000
3577,Activision Blizard,SWI,Chevron,CHI,3269859,card,8848000
3973,Valeo,JAP,General Motos,GER,8596865,transfer,8849000
7677,CapGemini,FR,Carrefour,FR,8903422,card,8850000
4994,CapGemini,ITA,Chevron,JAP,9622415,transfer,8851000
5764,Renault,FR,General Motos,SP,3391413,cheque,8852000
3700,Monoprix,JAP,Nissan,US,9853463,transfer,8853000
8726,Valeo,CHI,Valeo,CHI,8038980,card,8854000
666,McKesson,CHI,Chevron,JAP,6442734,cheque,8855000
112,Monoprix,UK,CapGemini,UK,2482785,transfer,8856000
4619,General Motos,FR,ConocoPhillips,JAP,3356491,cheque,8857000
6850,General Motos,UK,McKesson,SP,8702913,cheque,8858000
1486,Valeo,JAP,Chevron,SWI,4421688,card,8859000
4298,Carrefour,FR,Activision Blizard,UK,3056507,cheque,8860000
2641,Activision Blizard,UK,Activision Blizard,US,9833118,cheque,8861000
323,Valeo,SPA,ConocoPhillips,UK,1564840,cheque,8862000
7047,General Motos,US,Tesla,SP,2895236,transfer,8863000
9588,Tesla,SP,Carrefour,US,5451449,cheque,8864000
644,McKesson,US,General Motos,SPA,5761692,cheque,8865000
5930,Monoprix,FR,Activision Blizard,SWI,5053714,cheque,8866000
3572,Carrefour,UK,Monoprix,ITA,4571815,transfer,8867000
1000,McKesson,US,Monoprix,UK,8485747,transfer,8868000
7527,Nissan,ITA,Monoprix,GER,7236251,cheque,8869000
7212,McKesson,SWI,Monoprix,SP,3699675,cheque,8870000
263,Chevron,CHI,Valeo,US,9435597,transfer,8871000
7753,Carrefour,FR,Nissan,JAP,6207642,card,8872000
2151,Activision Blizard,CHI,General Motos,SP,1936749,cheque,8873000
1799,Monoprix,SWI,General Motos,SP,839107,transfer,8874000
8054,Activision Blizard,SPA,Carrefour,FR,4474832,card,8875000
1858,Exxon Mobil,SWI,Valeo,GER,4874976,cheque,8876000
6517,Valeo,CHI,Carrefour,CHI,3302985,card,8877000
2297,Exxon Mobil,CHI,Tesla,SP,578709,card,8878000
9108,CapGemini,JAP,McKesson,FR,3245532,card,8879000
739,Carrefour,SP,General Motos,CHI,7440311,transfer,8880000
916,Activision Blizard,SP,Nissan,CHI,5964308,transfer,8881000
3045,ConocoPhillips,GER,Tesla,US,6275659,card,8882000
5239,Valeo,ITA,Renault,SP,7206874,transfer,8883000
2881,McKesson,ITA,Activision Blizard,SWI,6680643,cheque,8884000
3293,CapGemini,SP,ConocoPhillips,SWI,4417631,transfer,8885000
3231,Monoprix,SWI,Activision Blizard,UK,8320970,cheque,8886000
8363,Monoprix,FR,CapGemini,US,125730,cheque,8887000
3439,Activision Blizard,GER,Chevron,UK,4288938,card,8888000
9892,Valeo,UK,Chevron,SP,464562,transfer,8889000
9360,Activision Blizard,ITA,ConocoPhillips,US,2638943,cheque,8890000
4629,Monoprix,ITA,Tesla,GER,7970379,transfer,8891000
1826,General Motos,UK,Renault,FR,1294772,cheque,8892000
5557,General Motos,FR,Chevron,GER,1816409,cheque,8893000
2699,Nissan,ITA,Nissan,SP,1237464,transfer,8894000
4040,Activision Blizard,JAP,Valeo,US,954142,card,8895000
9664,Carrefour,CHI,Valeo,SWI,5126529,card,8896000
892,Valeo,GER,Chevron,ITA,3593394,transfer,8897000
7258,Monoprix,US,Tesla,SWI,673203,transfer,8898000
3223,Valeo,US,Tesla,CHI,8722756,cheque,8899000
2122,Renault,UK,General Motos,SP,1961114,cheque,8900000
2856,Nissan,SPA,Activision Blizard,ITA,3312709,cheque,8901000
7866,ConocoPhillips,ITA,McKesson,GER,421041,card,8902000
5494,Chevron,GER,Tesla,FR,9302445,cheque,8903000
8098,Valeo,CHI,Tesla,GER,7214651,card,8904000
3959,McKesson,US,Activision Blizard,ITA,983154,transfer,8905000
3391,Nissan,US,Chevron,US,3990535,transfer,8906000
2600,General Motos,SWI,Valeo,FR,7888680,transfer,8907000
3568,Nissan,GER,Carrefour,GER,854997,card,8908000
451,Activision Blizard,JAP,Activision Blizard,JAP,4445221,transfer,8909000
3347,ConocoPhillips,GER,Renault,ITA,6992586,card,8910000
5568,General Motos,UK,Nissan,SWI,6081153,transfer,8911000
9747,General Motos,SWI,Chevron,ITA,244970,card,8912000
3909,Tesla,CHI,Carrefour,SP,8020438,card,8913000
3169,Activision Blizard,GER,General Motos,UK,9958836,cheque,8914000
9982,Activision Blizard,FR,Valeo,US,5495501,cheque,8915000
7126,CapGemini,GER,Nissan,GER,7728487,cheque,8916000
4328,General Motos,US,Nissan,CHI,9561041,card,8917000
8486,General Motos,CHI,CapGemini,US,8502422,transfer,8918000
9042,CapGemini,ITA,Carrefour,JAP,8462821,card,8919000
926,CapGemini,GER,Valeo,FR,3435802,transfer,8920000
4352,CapGemini,ITA,McKesson,SWI,402378,card,8921000
4068,Renault,GER,Nissan,US,5740472,card,8922000
8166,CapGemini,JAP,Carrefour,UK,3184769,transfer,8923000
5056,Carrefour,CHI,Carrefour,CHI,6461884,transfer,8924000
7639,CapGemini,GER,Exxon Mobil,SP,9308826,transfer,8925000
8544,Nissan,JAP,Activision Blizard,GER,670295,transfer,8926000
6182,McKesson,JAP,Tesla,JAP,1366242,cheque,8927000
8327,Tesla,UK,Monoprix,SP,8395940,transfer,8928000
7234,Renault,UK,CapGemini,SWI,5845733,transfer,8929000
9381,Valeo,FR,CapGemini,SPA,864311,card,8930000
8129,McKesson,UK,Renault,CHI,1300227,card,8931000
7506,Nissan,JAP,Exxon Mobil,US,1671472,card,8932000
5577,Chevron,UK,Exxon Mobil,GER,243973,transfer,8933000
9117,Exxon Mobil,SPA,Chevron,ITA,4731175,card,8934000
4640,Valeo,UK,Valeo,JAP,4481824,transfer,8935000
1218,Nissan,FR,McKesson,UK,6767810,cheque,8936000
340,Valeo,SP,Valeo,SP,191624,cheque,8937000
5381,Exxon Mobil,GER,Nissan,GER,8152995,transfer,8938000
57,Chevron,JAP,CapGemini,SWI,1862997,cheque,8939000
3840,Carrefour,ITA,Tesla,SWI,4454451,transfer,8940000
4212,Carrefour,UK,Renault,JAP,9326399,cheque,8941000
797,Chevron,CHI,Carrefour,SP,3416612,cheque,8942000
8340,Renault,FR,General Motos,SP,1261920,cheque,8943000
2225,Exxon Mobil,UK,Valeo,ITA,2275100,transfer,8944000
9385,Carrefour,US,Chevron,GER,9778916,cheque,8945000
9219,Carrefour,US,Exxon Mobil,SP,1570533,transfer,8946000
497,Tesla,CHI,CapGemini,ITA,8458240,card,8947000
4994,Valeo,CHI,Nissan,ITA,4434773,card,8948000
6276,Nissan,FR,Activision Blizard,SWI,2569826,cheque,8949000
3389,CapGemini,CHI,Carrefour,SPA,2202333,card,8950000
3492,McKesson,FR,Exxon Mobil,JAP,1890953,transfer,8951000
7425,Monoprix,US,Tesla,SWI,8059067,transfer,8952000
7917,Valeo,SPA,Valeo,UK,6765465,transfer,8953000
5894,General Motos,JAP,Valeo,JAP,6366707,cheque,8954000
5333,Nissan,UK,Carrefour,SPA,4309420,cheque,8955000
7984,General Motos,JAP,Exxon Mobil,SPA,2000495,cheque,8956000
7597,Tesla,UK,Renault,SPA,9571265,cheque,8957000
4995,General Motos,ITA,Nissan,SWI,2602485,card,8958000
2857,Exxon Mobil,ITA,General Motos,ITA,6149655,transfer,8959000
6529,Tesla,ITA,General Motos,FR,1558400,transfer,8960000
5874,McKesson,GER,Renault,JAP,1305974,cheque,8961000
2680,Monoprix,FR,Monoprix,UK,3412401,transfer,8962000
6169,Chevron,JAP,Exxon Mobil,GER,5694689,card,8963000
231,Chevron,CHI,Nissan,GER,8110204,cheque,8964000
2077,McKesson,US,Exxon Mobil,ITA,7740617,transfer,8965000
8613,Nissan,JAP,Nissan,CHI,7536727,transfer,8966000
1775,CapGemini,JAP,ConocoPhillips,JAP,1253067,card,8967000
8616,Carrefour,JAP,Valeo,SPA,5169550,cheque,8968000
9142,Monoprix,GER,Nissan,UK,8871355,transfer,8969000
6340,CapGemini,SWI,General Motos,JAP,7408694,card,8970000
7342,Nissan,GER,General Motos,SPA,6636295,transfer,8971000
6133,Nissan,ITA,Chevron,ITA,9508712,card,8972000
9888,Nissan,SWI,Exxon Mobil,SP,9400121,transfer,8973000
4893,Renault,GER,Tesla,FR,2460217,transfer,8974000
6916,Activision Blizard,JAP,General Motos,ITA,5559449,cheque,8975000
3058,Carrefour,GER,Valeo,FR,7441178,transfer,8976000
5028,Nissan,ITA,Exxon Mobil,US,6503936,cheque,8977000
8595,Renault,SP,McKesson,GER,9120439,transfer,8978000
1333,ConocoPhillips,UK,Monoprix,SP,4682376,cheque,8979000
8315,Chevron,CHI,Activision Blizard,ITA,4890557,cheque,8980000
2765,Monoprix,ITA,ConocoPhillips,UK,7808723,cheque,8981000
264,Carrefour,JAP,Monoprix,SWI,715471,cheque,8982000
9574,ConocoPhillips,FR,CapGemini,US,385589,card,8983000
9541,ConocoPhillips,UK,ConocoPhillips,UK,2423873,card,8984000
5476,Chevron,ITA,CapGemini,SWI,1655006,transfer,8985000
3903,Monoprix,SWI,Renault,SP,4689452,card,8986000
8837,General Motos,GER,General Motos,SPA,4152778,card,8987000
9755,Activision Blizard,FR,Exxon Mobil,SPA,7954488,card,8988000
3580,Chevron,SWI,Monoprix,GER,3457935,cheque,8989000
9840,Valeo,FR,Tesla,UK,8294824,card,8990000
9354,Tesla,UK,Renault,SWI,8288964,cheque,8991000
7465,Nissan,ITA,Carrefour,SWI,7216338,cheque,8992000
7794,Renault,UK,CapGemini,SWI,2283892,cheque,8993000
3736,Monoprix,US,Carrefour,UK,7590023,card,8994000
9657,Renault,SPA,Tesla,FR,7368309,transfer,8995000
6699,Valeo,FR,Renault,CHI,9139255,card,8996000
9160,Chevron,SWI,Chevron,JAP,797481,cheque,8997000
1359,Activision Blizard,UK,Exxon Mobil,SWI,9676031,card,8998000
1838,ConocoPhillips,US,Exxon Mobil,JAP,393296,transfer,8999000
8359,Exxon Mobil,SPA,McKesson,UK,4906747,cheque,9000000
1962,Chevron,GER,General Motos,CHI,4051321,card,9001000
9652,Renault,GER,McKesson,FR,4108882,cheque,9002000
605,McKesson,CHI,ConocoPhillips,CHI,3775229,transfer,9003000
4214,Chevron,ITA,Tesla,UK,4839826,cheque,9004000
874,ConocoPhillips,CHI,Carrefour,US,4789452,cheque,9005000
7667,Renault,SPA,Nissan,UK,5599898,card,9006000
6441,Nissan,SPA,Carrefour,US,2099138,transfer,9007000
8563,McKesson,SP,Nissan,JAP,8908377,cheque,9008000
2944,Monoprix,CHI,Carrefour,SP,8677591,cheque,9009000
9620,Monoprix,JAP,CapGemini,SPA,9411095,card,9010000
4802,ConocoPhillips,SPA,Chevron,SP,7421433,card,9011000
1571,Activision Blizard,UK,CapGemini,JAP,1648761,cheque,9012000
951,Carrefour,CHI,Carrefour,SPA,1064684,transfer,9013000
1226,Valeo,FR,Activision Blizard,SWI,6625055,transfer,9014000
8825,Chevron,SPA,Tesla,ITA,4829368,card,9015000
9810,Renault,ITA,CapGemini,FR,24541,transfer,9016000
1838,Exxon Mobil,JAP,Renault,SPA,3164145,cheque,9017000
9218,Activision Blizard,SWI,McKesson,CHI,2463054,transfer,9018000
7337,Carrefour,FR,Valeo,ITA,9552044,transfer,9019000
3358,Exxon Mobil,US,Chevron,SPA,8929227,transfer,9020000
189,Renault,GER,CapGemini,SP,2973528,card,9021000
3758,ConocoPhillips,CHI,CapGemini,CHI,9278828,cheque,9022000
4903,Exxon Mobil,SPA,CapGemini,US,3659483,card,9023000
1962,Exxon Mobil,ITA,McKesson,SPA,5129997,card,9024000
3072,McKesson,FR,ConocoPhillips,SWI,9945696,transfer,9025000
4699,Chevron,UK,Valeo,FR,2492825,transfer,9026000
2453,Chevron,JAP,Carrefour,CHI,1493615,transfer,9027000
4092,Renault,ITA,ConocoPhillips,SWI,118891,card,9028000
7349,Valeo,GER,Renault,JAP,3855999,card,9029000
5188,McKesson,ITA,Valeo,GER,4286023,transfer,9030000
5408,General Motos,GER,General Motos,FR,9453243,cheque,9031000
5261,Valeo,SWI,Carrefour,SPA,1971888,cheque,9032000
3443,Renault,ITA,Renault,CHI,7336918,card,9033000
6558,Monoprix,UK,ConocoPhillips,JAP,4814201,transfer,9034000
4311,CapGemini,UK,Carrefour,SP,3472926,card,9035000
2896,Exxon Mobil,SWI,General Motos,FR,4462213,cheque,9036000
2584,McKesson,JAP,Chevron,SWI,6722910,cheque,9037000
2856,ConocoPhillips,ITA,Valeo,JAP,8942766,cheque,9038000
4874,Monoprix,SPA,General Motos,US,7770238,card,9039000
6964,Valeo,SWI,Renault,SP,9192792,transfer,9040000
7709,McKesson,CHI,Chevron,SP,6232526,transfer,9041000
2335,Valeo,FR,Nissan,UK,1916164,cheque,9042000
1900,Valeo,JAP,General Motos,UK,2789715,cheque,9043000
4620,ConocoPhillips,FR,Activision Blizard,CHI,7888446,card,9044000
3269,Renault,SPA,Tesla,SP,6211044,cheque,9045000
6351,Exxon Mobil,JAP,Monoprix,CHI,2860531,card,9046000
7438,Chevron,SPA,Carrefour,ITA,3730954,cheque,9047000
1783,Chevron,JAP,Monoprix,SP,3889640,card,9048000
5455,Carrefour,SPA,General Motos,ITA,1587719,transfer,9049000
791,Carrefour,SWI,Activision Blizard,JAP,4761000,cheque,9050000
3506,Activision Blizard,JAP,Valeo,ITA,5628069,cheque,9051000
7971,McKesson,JAP,CapGemini,CHI,6297100,card,9052000
649,Chevron,UK,Nissan,JAP,7383233,transfer,9053000
3995,Tesla,US,Valeo,UK,3096703,card,9054000
5999,Renault,JAP,Valeo,FR,1279443,card,9055000
5133,Monoprix,UK,Nissan,SP,3223689,transfer,9056000
5426,ConocoPhillips,SPA,CapGemini,US,490808,card,9057000
2610,Exxon Mobil,GER,ConocoPhillips,CHI,9676258,transfer,9058000
6822,Chevron,GER,Valeo,SPA,7840336,card,9059000
5636,Carrefour,UK,CapGemini,SP,881571,transfer,9060000
3868,Renault,SP,Nissan,SWI,4843964,transfer,9061000
6532,Tesla,US,Activision Blizard,SP,9772977,cheque,9062000
5512,Activision Blizard,ITA,Activision Blizard,ITA,4885562,cheque,9063000
871,Chevron,FR,Monoprix,US,1551724,transfer,9064000
7209,CapGemini,ITA,ConocoPhillips,ITA,7359781,cheque,9065000
7894,General Motos,FR,Tesla,UK,3767526,card,9066000
7284,Chevron,SWI,Valeo,SPA,2339279,transfer,9067000
5809,Exxon Mobil,SWI,Tesla,SWI,2224125,transfer,9068000
8628,Chevron,JAP,Activision Blizard,SPA,1839048,cheque,9069000
836,Chevron,SPA,McKesson,FR,9930250,cheque,9070000
4969,CapGemini,GER,Nissan,UK,9945972,cheque,9071000
1249,Monoprix,CHI,CapGemini,GER,1551498,card,9072000
3257,Exxon Mobil,JAP,Carrefour,UK,667783,transfer,9073000
2182,Activision Blizard,JAP,General Motos,FR,5674492,card,9074000
5467,Activision Blizard,US,McKesson,US,954296,transfer,9075000
1657,Tesla,CHI,Activision Blizard,FR,4860339,cheque,9076000
1405,ConocoPhillips,JAP,Renault,CHI,3014259,card,9077000
1418,CapGemini,CHI,Exxon Mobil,US,5307160,transfer,9078000
1778,Exxon Mobil,UK,Activision Blizard,SPA,236143,transfer,9079000
3557,McKesson,SPA,General Motos,ITA,7880306,transfer,9080000
6113,Monoprix,US,Exxon Mobil,ITA,1282879,card,9081000
5563,Monoprix,US,Nissan,ITA,4617919,cheque,9082000
1478,CapGemini,SWI,ConocoPhillips,SPA,6357483,cheque,9083000
321,Carrefour,JAP,ConocoPhillips,CHI,6173651,card,9084000
2913,Monoprix,CHI,ConocoPhillips,SWI,2582013,card,9085000
9410,General Motos,ITA,Nissan,FR,1861129,transfer,9086000
7699,Nissan,SWI,Activision Blizard,FR,6076896,cheque,9087000
738,General Motos,UK,CapGemini,GER,1333085,card,9088000
3404,ConocoPhillips,ITA,Carrefour,SP,2120991,transfer,9089000
7365,Chevron,JAP,Tesla,US,8319835,cheque,9090000
7181,General Motos,SPA,McKesson,SWI,3741274,cheque,9091000
5466,Tesla,CHI,Chevron,JAP,141922,cheque,9092000
2970,Chevron,FR,Exxon Mobil,ITA,1494239,cheque,9093000
2652,Valeo,CHI,Valeo,SPA,8550301,transfer,9094000
405,ConocoPhillips,UK,Activision Blizard,UK,7484947,transfer,9095000
9451,Nissan,SP,Activision Blizard,GER,4439555,card,9096000
6797,Carrefour,FR,Monoprix,ITA,1435922,card,9097000
8032,Exxon Mobil,GER,McKesson,SWI,2494730,card,9098000
723,Renault,GER,ConocoPhillips,UK,6228057,card,9099000
5649,Activision Blizard,JAP,Exxon Mobil,SP,5593135,cheque,9100000
755,McKesson,FR,Monoprix,SP,5822873,card,9101000
4380,Renault,SWI,Carrefour,SWI,9991388,cheque,9102000
4865,Tesla,GER,ConocoPhillips,US,5196874,transfer,9103000
5447,ConocoPhillips,SP,Valeo,FR,9554129,card,9104000
3193,CapGemini,SP,Valeo,GER,3991143,transfer,9105000
5511,Carrefour,US,General Motos,JAP,9399693,transfer,9106000
1800,Renault,JAP,Exxon Mobil,ITA,1926106,card,9107000
7480,Tesla,FR,Tesla,US,8741214,card,9108000
2008,McKesson,UK,McKesson,ITA,1641379,cheque,9109000
8036,Valeo,UK,Monoprix,FR,6521863,cheque,9110000
6369,Activision Blizard,JAP,ConocoPhillips,CHI,7509756,cheque,9111000
8492,Nissan,FR,Nissan,GER,431288,card,9112000
5830,Exxon Mobil,US,Renault,US,9744615,transfer,9113000
2826,Tesla,JAP,ConocoPhillips,SWI,6836829,card,9114000
228,ConocoPhillips,GER,Renault,GER,2391973,cheque,9115000
9536,Renault,FR,Renault,US,3465758,cheque,9116000
5238,CapGemini,JAP,CapGemini,JAP,6188294,cheque,9117000
843,General Motos,SP,Valeo,SP,7932142,card,9118000
4852,Renault,JAP,CapGemini,SP,1511674,cheque,9119000
8946,General Motos,GER,General Motos,SP,6108828,card,9120000
641,Activision Blizard,FR,Chevron,US,8814408,transfer,9121000
8941,Chevron,CHI,McKesson,ITA,1924183,transfer,9122000
3058,Activision Blizard,JAP,CapGemini,SPA,390100,transfer,9123000
1470,Valeo,SWI,Monoprix,ITA,8805619,card,9124000
808,Nissan,SWI,General Motos,SWI,8659231,cheque,9125000
5922,ConocoPhillips,CHI,Valeo,FR,2049601,cheque,9126000
4883,Chevron,SP,Renault,SWI,64893,card,9127000
7571,ConocoPhillips,JAP,Renault,SWI,3510707,cheque,9128000
250,Activision Blizard,GER,Chevron,JAP,7561276,cheque,9129000
7477,Valeo,JAP,CapGemini,SWI,444230,transfer,9130000
5806,Activision Blizard,ITA,Nissan,JAP,9345512,cheque,9131000
6393,ConocoPhillips,SP,General Motos,UK,951914,cheque,9132000
9397,Activision Blizard,GER,Exxon Mobil,JAP,4883960,card,9133000
5132,Exxon Mobil,SP,Renault,SWI,826878,cheque,9134000
1735,ConocoPhillips,GER,Exxon Mobil,FR,2362865,cheque,9135000
1421,CapGemini,CHI,General Motos,JAP,8346923,transfer,9136000
7540,Chevron,GER,Monoprix,US,4173350,card,9137000
7766,Chevron,SPA,General Motos,SP,4467148,transfer,9138000
2210,Nissan,GER,Nissan,FR,1704983,cheque,9139000
3323,Activision Blizard,UK,ConocoPhillips,GER,1253941,transfer,9140000
3187,Carrefour,US,Valeo,JAP,4642987,card,9141000
6748,Renault,FR,Monoprix,SP,6534838,transfer,9142000
3711,Monoprix,JAP,Carrefour,JAP,2850524,cheque,9143000
8141,Tesla,CHI,Valeo,CHI,3056657,transfer,9144000
9013,General Motos,SP,CapGemini,SWI,9816089,transfer,9145000
4106,Renault,US,Renault,SPA,9234819,card,9146000
1735,CapGemini,UK,Valeo,GER,1433956,cheque,9147000
564,Exxon Mobil,JAP,Activision Blizard,UK,4053375,cheque,9148000
6244,Valeo,US,Nissan,JAP,7331357,cheque,9149000
6713,General Motos,SPA,Exxon Mobil,FR,3051026,card,9150000
2178,McKesson,JAP,General Motos,SP,7876364,transfer,9151000
8591,Carrefour,US,Exxon Mobil,US,1162235,card,9152000
1781,Chevron,SP,General Motos,SPA,8923886,cheque,9153000
4943,CapGemini,ITA,McKesson,UK,2467893,cheque,9154000
8251,CapGemini,FR,Nissan,ITA,8932526,cheque,9155000
7053,Carrefour,SPA,Tesla,UK,1355010,card,9156000
574,Renault,CHI,CapGemini,GER,1022879,card,9157000
2348,Nissan,UK,Carrefour,FR,3583833,transfer,9158000
5572,ConocoPhillips,FR,McKesson,UK,5818054,cheque,9159000
667,Activision Blizard,SPA,Chevron,FR,45951,cheque,9160000
3678,Activision Blizard,FR,CapGemini,GER,6163384,transfer,9161000
7460,Nissan,CHI,McKesson,ITA,3598099,card,9162000
2065,Renault,CHI,Carrefour,SPA,7820052,cheque,9163000
955,Renault,US,Renault,US,2307751,cheque,9164000
9320,Valeo,JAP,Nissan,US,2421254,cheque,9165000
3063,Valeo,SP,McKesson,JAP,5527231,card,9166000
